PDT003029200.1	SAMN54173831	GCA_054076855.1
PDT003029147.1	SAMN54174023	GCA_054077135.1
PDT003029092.1	SAMN54173752	GCA_054077535.1
PDT003029083.1	SAMN54173762	GCA_054077555.1
PDT003029095.1	SAMN54173749	GCA_054077575.1
PDT003029053.1	SAMN54173880	GCA_054077715.1
PDT003028985.1	SAMN54173794	GCA_054078835.1
PDT003028983.1	SAMN54173796	GCA_054078855.1
PDT003028949.1	SAMN54173919	GCA_054079015.1
PDT003028938.1	SAMN54173987	GCA_054079075.1
PDT003028891.1	SAMN54169851	GCA_054079295.1
PDT003028880.1	SAMN54169852	GCA_054079395.1
PDT003028876.1	SAMN54169954	GCA_054079475.1
PDT003028875.1	SAMN54169955	GCA_054079515.1
PDT003028858.1	SAMN54169854	GCA_054079715.1
PDT003028846.1	SAMN54170068	GCA_054079815.1
PDT003028821.1	SAMN54169885	GCA_054080135.1
PDT003028810.1	SAMN54169895	GCA_054080215.1
PDT003028792.1	SAMN54169973	GCA_054080415.1
PDT003028779.1	SAMN54169986	GCA_054080535.1
PDT003028781.1	SAMN54169984	GCA_054080575.1
PDT003028763.1	SAMN54170087	GCA_054080735.1
PDT003028762.1	SAMN54170088	GCA_054080755.1
PDT003028761.1	SAMN54170089	GCA_054080775.1
PDT003028758.1	SAMN54170091	GCA_054080815.1
PDT003028736.1	SAMN54170113	GCA_054080955.1
PDT003028722.1	SAMN54169920	GCA_054081075.1
PDT003028720.1	SAMN54169921	GCA_054081155.1
PDT003028703.1	SAMN54169857	GCA_054081335.1
PDT003028679.1	SAMN54170022	GCA_054081455.1
PDT003028655.1	SAMN54169870	GCA_054081675.1
PDT003028612.1	SAMN54170051	GCA_054081975.1
PDT003028611.1	SAMN54170052	GCA_054081995.1
PDT003029907.1	SAMN54112337	GCA_054084695.1
PDT003029906.1	SAMN54112338	GCA_054084745.1
PDT003029903.1	SAMN54112341	GCA_054084805.1
PDT003029905.1	SAMN54112339	GCA_054084815.1
PDT003029904.1	SAMN54112340	GCA_054084845.1
PDT003029902.1	SAMN54112342	GCA_054084875.1
PDT003029900.1	SAMN54112344	GCA_054084895.1
PDT003029901.1	SAMN54112343	GCA_054084915.1
PDT003029899.1	SAMN54112345	GCA_054084935.1
PDT003028827.1	SAMN54170086	GCA_054095965.1
ASM5410628v1	SAMN53682254	GCA_054106285.1
ASM5410630v1	SAMN53682253	GCA_054106305.1
ASM5410632v1	SAMN53682252	GCA_054106325.1
ASM5410634v1	SAMN53682251	GCA_054106345.1
ASM5410636v1	SAMN53682250	GCA_054106365.1
ASM5410638v1	SAMN53682249	GCA_054106385.1
ASM5410640v1	SAMN53682248	GCA_054106405.1
ASM5410642v1	SAMN53682247	GCA_054106425.1
ASM5410644v1	SAMN53682246	GCA_054106445.1
ASM5410646v1	SAMN53682245	GCA_054106465.1
ASM5410648v1	SAMN53682243	GCA_054106485.1
ASM5410650v1	SAMN53682244	GCA_054106505.1
ASM5410652v1	SAMN53682242	GCA_054106525.1
ASM5410654v1	SAMN53682241	GCA_054106545.1
ASM5410656v1	SAMN53682240	GCA_054106565.1
ASM5410658v1	SAMN53682239	GCA_054106585.1
ASM5410659v1	SAMN53682238	GCA_054106595.1
ASM5410662v1	SAMN53682237	GCA_054106625.1
ASM5410670v1	SAMN53682234	GCA_054106705.1
ASM5410672v1	SAMN53682236	GCA_054106725.1
ASM5410674v1	SAMN53682233	GCA_054106745.1
ASM5410679v1	SAMN53682232	GCA_054106795.1
ASM5410682v1	SAMN53682231	GCA_054106825.1
ASM5410686v1	SAMN53682230	GCA_054106865.1
ASM5410688v1	SAMN53682228	GCA_054106885.1
ASM5410692v1	SAMN53682229	GCA_054106925.1
ASM5410696v1	SAMN53682227	GCA_054106965.1
ASM5410698v1	SAMN53682226	GCA_054106985.1
ASM5410700v1	SAMN53682225	GCA_054107005.1
ASM5410702v1	SAMN53682224	GCA_054107025.1
ASM5410704v1	SAMN53682223	GCA_054107045.1
ASM5410706v1	SAMN53682222	GCA_054107065.1
ASM5410708v1	SAMN53682221	GCA_054107085.1
ASM5410710v1	SAMN53682220	GCA_054107105.1
ASM5410712v1	SAMN53682219	GCA_054107125.1
ASM5410714v1	SAMN53682218	GCA_054107145.1
ASM5410716v1	SAMN53682216	GCA_054107165.1
ASM5410718v1	SAMN53682217	GCA_054107185.1
ASM5410720v1	SAMN53682215	GCA_054107205.1
ASM5410722v1	SAMN53682214	GCA_054107225.1
ASM5410724v1	SAMN53682212	GCA_054107245.1
ASM5410726v1	SAMN53682213	GCA_054107265.1
ASM5410728v1	SAMN53682209	GCA_054107285.1
ASM5410730v1	SAMN53682210	GCA_054107305.1
ASM5410732v1	SAMN53682211	GCA_054107325.1
ASM5410734v1	SAMN53682208	GCA_054107345.1
ASM5410736v1	SAMN53682207	GCA_054107365.1
ASM5410738v1	SAMN53682206	GCA_054107385.1
ASM5410740v1	SAMN53682205	GCA_054107405.1
ASM5410742v1	SAMN53682203	GCA_054107425.1
ASM5410744v1	SAMN53682204	GCA_054107445.1
ASM5410746v1	SAMN53682202	GCA_054107465.1
ASM5410748v1	SAMN53682201	GCA_054107485.1
ASM5410750v1	SAMN53682200	GCA_054107505.1
ASM5410752v1	SAMN53682199	GCA_054107525.1
ASM5410754v1	SAMN53682198	GCA_054107545.1
ASM5410756v1	SAMN53682197	GCA_054107565.1
ASM5410758v1	SAMN53682196	GCA_054107585.1
ASM5410760v1	SAMN53682195	GCA_054107605.1
ASM5410762v1	SAMN53682193	GCA_054107625.1
ASM5410764v1	SAMN53682194	GCA_054107645.1
ASM5410766v1	SAMN53682192	GCA_054107665.1
ASM5410768v1	SAMN53682191	GCA_054107685.1
ASM5410770v1	SAMN53682190	GCA_054107705.1
ASM5410772v1	SAMN53682189	GCA_054107725.1
ASM5410774v1	SAMN53682188	GCA_054107745.1
ASM5410776v1	SAMN53682187	GCA_054107765.1
ASM5410778v1	SAMN53682185	GCA_054107785.1
ASM5410780v1	SAMN53682186	GCA_054107805.1
ASM5410782v1	SAMN53682183	GCA_054107825.1
ASM5410784v1	SAMN53682184	GCA_054107845.1
ASM5410786v1	SAMN53682182	GCA_054107865.1
ASM5410788v1	SAMN53682181	GCA_054107885.1
ASM5410790v1	SAMN53682180	GCA_054107905.1
ASM5410792v1	SAMN53682179	GCA_054107925.1
ASM5410796v1	SAMN53682178	GCA_054107965.1
ASM5411036v1	SAMN54105235	GCA_054110365.1
ASM5411038v1	SAMN54105234	GCA_054110385.1
ASM5411042v1	SAMN54105233	GCA_054110425.1
ASM5411044v1	SAMN54105232	GCA_054110445.1
ASM5411045v1	SAMN54105231	GCA_054110455.1
ASM5411048v1	SAMN54105230	GCA_054110485.1
ASM5411050v1	SAMN54105228	GCA_054110505.1
ASM5411052v1	SAMN54105226	GCA_054110525.1
ASM5411054v1	SAMN54105225	GCA_054110545.1
ASM5411056v1	SAMN54105223	GCA_054110565.1
ASM5411057v1	SAMN54105224	GCA_054110575.1
ASM5411060v1	SAMN54105222	GCA_054110605.1
ASM5411062v1	SAMN54105221	GCA_054110625.1
ASM5411064v1	SAMN54105218	GCA_054110645.1
ASM5411066v1	SAMN54105220	GCA_054110665.1
ASM5411068v1	SAMN54105217	GCA_054110685.1
ASM5411070v1	SAMN54105215	GCA_054110705.1
ASM5411071v1	SAMN54105216	GCA_054110715.1
ASM5411074v1	SAMN54105214	GCA_054110745.1
ASM5411076v1	SAMN54105213	GCA_054110765.1
ASM5411078v1	SAMN54105212	GCA_054110785.1
ASM5411080v1	SAMN54105211	GCA_054110805.1
ASM5411082v1	SAMN54105209	GCA_054110825.1
ASM5411083v1	SAMN54105210	GCA_054110835.1
ASM5411086v1	SAMN54105208	GCA_054110865.1
ASM5411088v1	SAMN54105207	GCA_054110885.1
ASM5411090v1	SAMN54105206	GCA_054110905.1
ASM5411092v1	SAMN54105205	GCA_054110925.1
ASM5411094v1	SAMN54105204	GCA_054110945.1
ASM5411096v1	SAMN54105203	GCA_054110965.1
ASM5411098v1	SAMN54105202	GCA_054110985.1
ASM5411100v1	SAMN54105201	GCA_054111005.1
ASM5411102v1	SAMN54105200	GCA_054111025.1
ASM5411104v1	SAMN54105199	GCA_054111045.1
ASM5411106v1	SAMN54105198	GCA_054111065.1
ASM5411108v1	SAMN54105197	GCA_054111085.1
ASM5411109v1	SAMN54105196	GCA_054111095.1
ASM5411112v1	SAMN54105195	GCA_054111125.1
ASM5411114v1	SAMN54105193	GCA_054111145.1
ASM5411116v1	SAMN54105194	GCA_054111165.1
ASM5411204v1	SAMN54105191	GCA_054112045.1
ASM5411206v1	SAMN54105190	GCA_054112065.1
ASM5411208v1	SAMN54105192	GCA_054112085.1
ASM5411210v1	SAMN54105189	GCA_054112105.1
ASM5411212v1	SAMN54105188	GCA_054112125.1
ASM5411214v1	SAMN54105187	GCA_054112145.1
ASM5411216v1	SAMN54105186	GCA_054112165.1
PDT003033821.1	SAMN54258559	GCA_054128465.1
PDT003033673.1	SAMN54258431	GCA_054128515.1
PDT003033895.1	SAMN54258550	GCA_054128665.1
PDT003033885.1	SAMN54258617	GCA_054128765.1
PDT003033820.1	SAMN54258560	GCA_054128855.1
PDT003033790.1	SAMN54258645	GCA_054128925.1
PDT003033949.1	SAMN54258498	GCA_054129025.1
PDT003033654.1	SAMN54258685	GCA_054129045.1
PDT003033894.1	SAMN54258551	GCA_054129105.1
PDT003033883.1	SAMN54258618	GCA_054129145.1
PDT003035853.1	SAMN54118491	GCA_054133665.1
PDT003035731.1	SAMN54118461	GCA_054133765.1
PDT003034659.1	SAMN54266757	GCA_054138615.1
PDT003033941.1	SAMN54258506	GCA_054138745.1
PDT003033887.1	SAMN54258615	GCA_054138785.1
PDT003033886.1	SAMN54258616	GCA_054138825.1
PDT003033792.1	SAMN54258643	GCA_054138905.1
PDT003033757.1	SAMN54258468	GCA_054138945.1
PDT003033695.1	SAMN54258703	GCA_054139045.1
PDT003033694.1	SAMN54258704	GCA_054139065.1
PDT003033655.1	SAMN54258684	GCA_054139105.1
PDT003033667.1	SAMN54258672	GCA_054139135.1
PDT003033852.1	SAMN54258440	GCA_054139235.1
PDT003033666.1	SAMN54258673	GCA_054140125.1
PDT003033930.1	SAMN54258410	GCA_054140165.1
PDT003033668.1	SAMN54258671	GCA_054140425.1
PDT003033940.1	SAMN54258507	GCA_054140505.1
PDT003033775.1	SAMN54258658	GCA_054140645.1
PDT003033760.1	SAMN54258466	GCA_054140685.1
PDT003033672.1	SAMN54258432	GCA_054140745.1
PDT003033680.1	SAMN54258430	GCA_054140905.1
PDT003033927.1	SAMN54258520	GCA_054141065.1
PDT003033924.1	SAMN54258523	GCA_054141085.1
PDT003033851.1	SAMN54258441	GCA_054141145.1
PDT003033819.1	SAMN54258561	GCA_054141365.1
PDT003033733.1	SAMN54258583	GCA_054141465.1
PDT003033882.1	SAMN54258619	GCA_054141505.1
PDT003033759.1	SAMN54258467	GCA_054142805.1
PDT003034556.1	SAMN54266517	GCA_054143045.1
PDT003034345.1	SAMN52931226	GCA_054143065.1
PDT003034337.1	SAMN52931233	GCA_054143105.1
PDT003034340.1	SAMN52931213	GCA_054143125.1
PDT003034332.1	SAMN52931238	GCA_054143145.1
PDT003034703.1	SAMN54266453	GCA_054143165.1
PDT003034696.1	SAMN54266663	GCA_054143205.1
PDT003034352.1	SAMN52931211	GCA_054143245.1
PDT003034322.1	SAMN52931218	GCA_054143265.1
PDT003034694.1	SAMN54266665	GCA_054143285.1
PDT003034692.1	SAMN54266667	GCA_054143305.1
PDT003034343.1	SAMN52931228	GCA_054143325.1
PDT003034321.1	SAMN52931219	GCA_054143345.1
PDT003034813.1	SAMN54266557	GCA_054143385.1
PDT003034812.1	SAMN54266556	GCA_054143405.1
PDT003034779.1	SAMN54266641	GCA_054143445.1
PDT003034777.1	SAMN54266643	GCA_054143475.1
PDT003034722.1	SAMN54266582	GCA_054143535.1
PDT003034720.1	SAMN54266584	GCA_054143625.1
PDT003034595.1	SAMN54266614	GCA_054143645.1
PDT003034548.1	SAMN54266679	GCA_054143805.1
PDT003034815.1	SAMN54266547	GCA_054143825.1
PDT003034802.1	SAMN54266452	GCA_054143905.1
PDT003034778.1	SAMN54266642	GCA_054144025.1
PDT003034735.1	SAMN54266745	GCA_054144105.1
PDT003034733.1	SAMN54266558	GCA_054144125.1
PDT003034719.1	SAMN54266585	GCA_054144165.1
PDT003034715.1	SAMN54266454	GCA_054144205.1
PDT003034695.1	SAMN54266664	GCA_054144265.1
PDT003034615.1	SAMN54266506	GCA_054144345.1
PDT003034568.1	SAMN54266522	GCA_054144455.1
PDT003034555.1	SAMN54266536	GCA_054144485.1
PDT003034588.1	SAMN54266622	GCA_054144905.1
PDT003034780.1	SAMN54266640	GCA_054145745.1
PDT003034746.1	SAMN54266712	GCA_054146045.1
PDT003034736.1	SAMN54266744	GCA_054146185.1
PDT003034721.1	SAMN54266583	GCA_054146225.1
PDT003034693.1	SAMN54266666	GCA_054146405.1
PDT003034596.1	SAMN54266613	GCA_054146805.1
PDT003034573.1	SAMN54266518	GCA_054146845.1
PDT003034571.1	SAMN54266519	GCA_054146925.1
PDT003034569.1	SAMN54266521	GCA_054146945.1
PDT003034545.1	SAMN54266702	GCA_054147395.1
PDT003034546.1	SAMN54266701	GCA_054147405.1
PDT003034526.1	SAMN54266713	GCA_054147685.1
PDT003034525.1	SAMN54266714	GCA_054147705.1
PDT003034354.1	SAMN53209119	GCA_054147765.1
PDT003034351.1	SAMN52931212	GCA_054147785.1
PDT003034349.1	SAMN52931222	GCA_054147805.1
PDT003034346.1	SAMN52931225	GCA_054147825.1
PDT003034344.1	SAMN52931227	GCA_054147845.1
PDT003034341.1	SAMN52931230	GCA_054147865.1
PDT003034339.1	SAMN52931231	GCA_054147885.1
PDT003034334.1	SAMN52931236	GCA_054147905.1
PDT003034329.1	SAMN52931214	GCA_054147925.1
PDT003034614.1	SAMN54266507	GCA_054148665.1
PDT003034660.1	SAMN54266756	GCA_054148785.1
PDT003035716.1	SAMN54118628	GCA_054149395.1
PDT003034668.1	SAMN54266730	GCA_054149675.1
PDT003034663.1	SAMN54266753	GCA_054149695.1
PDT003034658.1	SAMN54266758	GCA_054149715.1
PDT003034638.1	SAMN54266484	GCA_054149755.1
PDT003034353.1	SAMN53209120	GCA_054151495.1
PDT003034357.1	SAMN53859665	GCA_054151515.1
PDT003034350.1	SAMN52931221	GCA_054151535.1
PDT003034342.1	SAMN52931229	GCA_054151555.1
PDT003034348.1	SAMN52931223	GCA_054151575.1
PDT003034335.1	SAMN52931235	GCA_054151595.1
PDT003034333.1	SAMN52931237	GCA_054151615.1
PDT003034331.1	SAMN52931239	GCA_054151635.1
PDT003034328.1	SAMN52931241	GCA_054151655.1
PDT003034327.1	SAMN52931242	GCA_054151675.1
PDT003034326.1	SAMN52931243	GCA_054151685.1
PDT003034325.1	SAMN52931215	GCA_054151715.1
PDT003034323.1	SAMN52931217	GCA_054151735.1
PDT003034320.1	SAMN52931220	GCA_054151755.1
PDT003035842.1	SAMN54118533	GCA_054151805.1
PDT003035797.1	SAMN54118567	GCA_054151935.1
PDT003035715.1	SAMN54118462	GCA_054152055.1
PDT003034296.1	SAMN43961378	GCA_054160795.1
PDT003034295.1	SAMN43961377	GCA_054160815.1
ASM5418803v1	SAMN52949970	GCA_054188035.1
PDT003036702.1	SAMD00884939	GCA_054201535.1
PDT003034570.1	SAMN54266520	GCA_054216435.1
ASM5433271v1	SAMN54339565	GCA_054332715.1
ASM5433765v1	SAMN54239414	GCA_054337655.1
ASM5433769v1	SAMN54239420	GCA_054337695.1
ASM5433771v1	SAMN54239418	GCA_054337715.1
ASM5433773v1	SAMN54239415	GCA_054337735.1
ASM5433775v1	SAMN54239416	GCA_054337755.1
ASM5433777v1	SAMN54239419	GCA_054337775.1
ASM5433779v1	SAMN54239421	GCA_054337795.1
ASM5433781v1	SAMN54239417	GCA_054337815.1
ASM5433783v1	SAMN54239413	GCA_054337835.1
ASM5433785v1	SAMN54239412	GCA_054337855.1
ASM5433787v1	SAMN54239411	GCA_054337875.1
ASM5434069v1	SAMN54239397	GCA_054340695.1
ASM5434075v1	SAMN54239402	GCA_054340755.1
ASM5434077v1	SAMN54239394	GCA_054340775.1
ASM5434079v1	SAMN54239390	GCA_054340795.1
ASM5434081v1	SAMN54239396	GCA_054340815.1
ASM5434083v1	SAMN54239409	GCA_054340835.1
ASM5434085v1	SAMN54239407	GCA_054340855.1
ASM5434087v1	SAMN54239403	GCA_054340875.1
ASM5434089v1	SAMN54239401	GCA_054340895.1
ASM5434091v1	SAMN54239404	GCA_054340915.1
ASM5434093v1	SAMN54239399	GCA_054340935.1
ASM5434095v1	SAMN54239406	GCA_054340955.1
ASM5434097v1	SAMN54239405	GCA_054340975.1
ASM5434099v1	SAMN54239410	GCA_054340995.1
ASM5434101v1	SAMN54239382	GCA_054341015.1
ASM5434103v1	SAMN54239387	GCA_054341035.1
ASM5434105v1	SAMN54239386	GCA_054341055.1
ASM5434107v1	SAMN54239379	GCA_054341075.1
ASM5434109v1	SAMN54239380	GCA_054341095.1
ASM5434111v1	SAMN54239398	GCA_054341115.1
ASM5434113v1	SAMN54239400	GCA_054341135.1
ASM5434115v1	SAMN54239381	GCA_054341155.1
ASM5434117v1	SAMN54239384	GCA_054341175.1
ASM5434119v1	SAMN54239373	GCA_054341195.1
ASM5434121v1	SAMN54239378	GCA_054341215.1
ASM5434123v1	SAMN54239389	GCA_054341235.1
ASM5434125v1	SAMN54239385	GCA_054341255.1
ASM5434127v1	SAMN54239395	GCA_054341275.1
ASM5434129v1	SAMN54239391	GCA_054341295.1
ASM5434131v1	SAMN54239388	GCA_054341315.1
ASM5434133v1	SAMN54239393	GCA_054341335.1
ASM5434135v1	SAMN54239392	GCA_054341355.1
ASM5434137v1	SAMN54239375	GCA_054341375.1
ASM5434139v1	SAMN54239377	GCA_054341395.1
ASM5434141v1	SAMN54239376	GCA_054341415.1
ASM5434143v1	SAMN54239370	GCA_054341435.1
ASM5434145v1	SAMN54239368	GCA_054341455.1
ASM5434147v1	SAMN54239374	GCA_054341475.1
ASM5434149v1	SAMN54239372	GCA_054341495.1
ASM5434151v1	SAMN54239408	GCA_054341515.1
ASM5434153v1	SAMN54239369	GCA_054341535.1
ASM5434155v1	SAMN54239371	GCA_054341555.1
ASM5434157v1	SAMN54239367	GCA_054341575.1
ASM5434159v1	SAMN54239366	GCA_054341595.1
ASM5434161v1	SAMN54239365	GCA_054341615.1
ASM5434163v1	SAMN54239383	GCA_054341635.1
ASM5435807v1	SAMN46530969	GCA_054358075.1
ASM5435809v1	SAMN46530968	GCA_054358095.1
ASM5435811v1	SAMN46530967	GCA_054358115.1
ASM5435813v1	SAMN46530966	GCA_054358135.1
ASM5435815v1	SAMN46530965	GCA_054358155.1
ASM5435817v1	SAMN46530964	GCA_054358175.1
ASM5435819v1	SAMN46530963	GCA_054358195.1
ASM5435821v1	SAMN46530960	GCA_054358215.1
ASM5435823v1	SAMN46530962	GCA_054358235.1
ASM5435825v1	SAMN46530959	GCA_054358255.1
ASM5435827v1	SAMN46530961	GCA_054358275.1
ASM5435829v1	SAMN46530958	GCA_054358295.1
ASM5435831v1	SAMN46530957	GCA_054358315.1
ASM5435833v1	SAMN46530956	GCA_054358335.1
ASM5435835v1	SAMN46530955	GCA_054358355.1
ASM5435837v1	SAMN46530954	GCA_054358375.1
ASM5435839v1	SAMN46530953	GCA_054358395.1
ASM5435841v1	SAMN46530951	GCA_054358415.1
ASM5435843v1	SAMN46530952	GCA_054358435.1
ASM5435845v1	SAMN46530950	GCA_054358455.1
ASM5435847v1	SAMN46530949	GCA_054358475.1
ASM5435849v1	SAMN46530948	GCA_054358495.1
ASM5435851v1	SAMN46530947	GCA_054358515.1
ASM5435853v1	SAMN46530945	GCA_054358535.1
ASM5435855v1	SAMN46530946	GCA_054358555.1
ASM5435857v1	SAMN46530944	GCA_054358575.1
ASM5435859v1	SAMN46530943	GCA_054358595.1
ASM5435861v1	SAMN46530942	GCA_054358615.1
ASM5435863v1	SAMN46530941	GCA_054358635.1
ASM5435865v1	SAMN46530940	GCA_054358655.1
ASM5435867v1	SAMN46530939	GCA_054358675.1
ASM5435869v1	SAMN46530938	GCA_054358695.1
ASM5435871v1	SAMN46530937	GCA_054358715.1
ASM5435873v1	SAMN46530936	GCA_054358735.1
ASM5435875v1	SAMN46530935	GCA_054358755.1
ASM5435877v1	SAMN46530934	GCA_054358775.1
ASM5435879v1	SAMN46530933	GCA_054358795.1
ASM5435881v1	SAMN46530932	GCA_054358815.1
ASM5435883v1	SAMN46530931	GCA_054358835.1
ASM5435885v1	SAMN46530930	GCA_054358855.1
ASM5435887v1	SAMN46530929	GCA_054358875.1
ASM5435889v1	SAMN46530928	GCA_054358895.1
ASM5435891v1	SAMN46530927	GCA_054358915.1
ASM5435893v1	SAMN46530926	GCA_054358935.1
ASM5435895v1	SAMN46530925	GCA_054358955.1
ASM5435897v1	SAMN46530924	GCA_054358975.1
ASM5435899v1	SAMN46530923	GCA_054358995.1
ASM5435901v1	SAMN46530922	GCA_054359015.1
ASM5435903v1	SAMN46530921	GCA_054359035.1
ASM5435905v1	SAMN46530919	GCA_054359055.1
ASM5435906v1	SAMN46530920	GCA_054359065.1
ASM5435909v1	SAMN46530918	GCA_054359095.1
ASM5435911v1	SAMN46530917	GCA_054359115.1
ASM5435913v1	SAMN46530916	GCA_054359135.1
ASM5435915v1	SAMN46530915	GCA_054359155.1
ASM5435917v1	SAMN46530914	GCA_054359175.1
ASM5435919v1	SAMN46530913	GCA_054359195.1
ASM5435921v1	SAMN46530912	GCA_054359215.1
ASM5435923v1	SAMN46530911	GCA_054359235.1
ASM5435925v1	SAMN46530910	GCA_054359255.1
ASM5435927v1	SAMN46530909	GCA_054359275.1
ASM5435929v1	SAMN46530908	GCA_054359295.1
ASM5435931v1	SAMN46530907	GCA_054359315.1
ASM5435933v1	SAMN46530905	GCA_054359335.1
ASM5435935v1	SAMN46530906	GCA_054359355.1
ASM5435937v1	SAMN46530904	GCA_054359375.1
ASM5435939v1	SAMN46530903	GCA_054359395.1
ASM5435941v1	SAMN46530902	GCA_054359415.1
ASM5435943v1	SAMN46530901	GCA_054359435.1
ASM5435945v1	SAMN46530900	GCA_054359455.1
ASM5435947v1	SAMN46530899	GCA_054359475.1
ASM5435949v1	SAMN46530898	GCA_054359495.1
ASM5435951v1	SAMN46530897	GCA_054359515.1
ASM5435953v1	SAMN46530896	GCA_054359535.1
ASM5435955v1	SAMN46530895	GCA_054359555.1
ASM5435957v1	SAMN46530894	GCA_054359575.1
ASM5435959v1	SAMN46530893	GCA_054359595.1
ASM5435961v1	SAMN46530891	GCA_054359615.1
ASM5435963v1	SAMN46530889	GCA_054359635.1
ASM5435965v1	SAMN46530890	GCA_054359655.1
ASM5435967v1	SAMN46530888	GCA_054359675.1
ASM5435969v1	SAMN46530892	GCA_054359695.1
ASM5435971v1	SAMN46530887	GCA_054359715.1
ASM5435973v1	SAMN46530885	GCA_054359735.1
ASM5435975v1	SAMN46530886	GCA_054359755.1
ASM5435977v1	SAMN46530884	GCA_054359775.1
ASM5435979v1	SAMN46530883	GCA_054359795.1
ASM5435981v1	SAMN46530881	GCA_054359815.1
ASM5435983v1	SAMN46530882	GCA_054359835.1
ASM5435985v1	SAMN46530880	GCA_054359855.1
ASM5435987v1	SAMN46530879	GCA_054359875.1
ASM5435989v1	SAMN46530878	GCA_054359895.1
ASM5435991v1	SAMN46530877	GCA_054359915.1
ASM5435993v1	SAMN46530875	GCA_054359935.1
ASM5435995v1	SAMN46530876	GCA_054359955.1
ASM5435997v1	SAMN46530874	GCA_054359975.1
ASM5435999v1	SAMN46530873	GCA_054359995.1
ASM5436001v1	SAMN46530872	GCA_054360015.1
ASM5436003v1	SAMN46530871	GCA_054360035.1
ASM5436005v1	SAMN46530870	GCA_054360055.1
ASM5436007v1	SAMN46530868	GCA_054360075.1
ASM5436009v1	SAMN46530869	GCA_054360095.1
ASM5436011v1	SAMN46530867	GCA_054360115.1
ASM5436013v1	SAMN46530866	GCA_054360135.1
ASM5436015v1	SAMN46530863	GCA_054360155.1
ASM5436017v1	SAMN46530865	GCA_054360175.1
ASM5436019v1	SAMN46530864	GCA_054360195.1
ASM5436021v1	SAMN46530862	GCA_054360215.1
ASM5436023v1	SAMN46530861	GCA_054360235.1
ASM5436025v1	SAMN46530860	GCA_054360255.1
ASM5436027v1	SAMN46530859	GCA_054360275.1
ASM5436029v1	SAMN46530857	GCA_054360295.1
ASM5436031v1	SAMN46530858	GCA_054360315.1
ASM5436033v1	SAMN46530856	GCA_054360335.1
ASM5436035v1	SAMN46530855	GCA_054360355.1
ASM5436037v1	SAMN46530854	GCA_054360375.1
ASM5436039v1	SAMN46530853	GCA_054360395.1
ASM5436041v1	SAMN46530852	GCA_054360415.1
ASM5436043v1	SAMN46530851	GCA_054360435.1
ASM5436045v1	SAMN46530850	GCA_054360455.1
ASM5436047v1	SAMN46530849	GCA_054360475.1
ASM5436049v1	SAMN46530848	GCA_054360495.1
ASM5436051v1	SAMN46530847	GCA_054360515.1
ASM5436053v1	SAMN46530846	GCA_054360535.1
ASM5436055v1	SAMN46530845	GCA_054360555.1
ASM5436057v1	SAMN46530844	GCA_054360575.1
ASM5436059v1	SAMN46530843	GCA_054360595.1
ASM5436061v1	SAMN46530842	GCA_054360615.1
ASM5436063v1	SAMN46530841	GCA_054360635.1
ASM5436065v1	SAMN46530840	GCA_054360655.1
ASM5436066v1	SAMN46530839	GCA_054360665.1
ASM5436069v1	SAMN46530838	GCA_054360695.1
ASM5436071v1	SAMN46530836	GCA_054360715.1
ASM5436073v1	SAMN46530837	GCA_054360735.1
ASM5436075v1	SAMN46530835	GCA_054360755.1
ASM5436077v1	SAMN46530834	GCA_054360775.1
ASM5436079v1	SAMN46530833	GCA_054360795.1
ASM5436081v1	SAMN46530832	GCA_054360815.1
ASM5436083v1	SAMN46530831	GCA_054360835.1
ASM5436085v1	SAMN46530830	GCA_054360855.1
ASM5436087v1	SAMN46530829	GCA_054360875.1
ASM5436089v1	SAMN46530828	GCA_054360895.1
ASM5436091v1	SAMN46530827	GCA_054360915.1
ASM5436093v1	SAMN46530826	GCA_054360935.1
ASM5436095v1	SAMN46530825	GCA_054360955.1
ASM5436097v1	SAMN46530824	GCA_054360975.1
ASM5436100v1	SAMN46530823	GCA_054361005.1
ASM5436105v1	SAMN46530822	GCA_054361055.1
ASM5436108v1	SAMN46530821	GCA_054361085.1
ASM5436112v1	SAMN46530820	GCA_054361125.1
ASM5436118v1	SAMN46530819	GCA_054361185.1
ASM5436120v1	SAMN46530818	GCA_054361205.1
ASM5436125v1	SAMN46530817	GCA_054361255.1
ASM5436131v1	SAMN46530816	GCA_054361315.1
ASM5436133v1	SAMN46530815	GCA_054361335.1
ASM5436136v1	SAMN46530814	GCA_054361365.1
ASM5436138v1	SAMN46530812	GCA_054361385.1
ASM5436140v1	SAMN46530813	GCA_054361405.1
ASM5436142v1	SAMN46530811	GCA_054361425.1
ASM5436144v1	SAMN46530810	GCA_054361445.1
ASM5436146v1	SAMN46530808	GCA_054361465.1
ASM5436148v1	SAMN46530809	GCA_054361485.1
ASM5436150v1	SAMN46530807	GCA_054361505.1
ASM5436152v1	SAMN46530805	GCA_054361525.1
ASM5436153v1	SAMN46530806	GCA_054361535.1
ASM5436156v1	SAMN46530801	GCA_054361565.1
ASM5436158v1	SAMN46530804	GCA_054361585.1
ASM5436160v1	SAMN46530803	GCA_054361605.1
ASM5436162v1	SAMN46530800	GCA_054361625.1
ASM5436164v1	SAMN46530799	GCA_054361645.1
ASM5436166v1	SAMN46530802	GCA_054361665.1
ASM5436168v1	SAMN46530797	GCA_054361685.1
